,type,area,overall
880,2.34374202906745,1.794728372994446,4.1384704020618965
890,2.276917354541313,1.7057096678741885,3.9826270224155014
910,2.232058598262632,1.4289071069725292,3.6609657052351614
913,2.3142599776280908,1.590973829702455,3.9052338073305455
921,2.2530915009412764,2.015719107398243,4.268810608339519
932,2.32060446994159,2.1509577240695292,4.471562194011119
935,2.282630375381673,2.1256979478829305,4.4083283232646036
940,2.352051067888111,2.397202232123286,4.749253300011397
948,2.2557916678181145,2.354240460621664,4.610032128439778
954,2.3286346667496973,2.0769860979770334,4.405620764726731
963,2.1929197819169506,2.46695666124087,4.65987644315782
986,2.34088815154734,2.442185234152855,4.783073385700195
991,2.406775072662375,2.4292856125997417,4.836060685262117
1023,2.3273617076821402,4.532020098886514,6.8593818065686545
1055,2.301225973122311,4.823027157905579,7.12425313102789
1056,2.3397386572051477,5.271684589666123,7.61142324687127
1067,2.302151839234183,4.538144558915749,6.840296398149932
1071,2.2802438461969228,5.016275851930482,7.296519698127405
1079,2.310764449766259,5.119229035813173,7.429993485579432
1084,2.3601496489349416,3.796198361073242,6.156348010008184
1086,2.38021713185063,2.8175383314792786,5.197755463329909
1097,2.347595198125881,4.578068675930557,6.925663874056438
1122,2.3236822753682955,1.3668898125642777,3.690572087932573
1126,2.314859019175313,1.3840131976232743,3.6988722167985877
1171,2.359222406466074,2.7714482707798203,5.130670677245894
1177,2.369936192098204,2.1156753224436913,4.485611514541896
1189,2.2979486635062703,2.0634192348478395,4.36136789835411
1192,2.396305833650222,2.425103677816071,4.8214095114662925
1214,2.35609697815901,2.724755242826078,5.080852220985088
1237,2.357342452245973,2.3341189318828124,4.691461384128786
1243,2.3553192483961847,2.920253298212971,5.275572546609156
1250,2.375452881510992,3.3974889243074036,5.7729418058183954
1256,2.348692864946874,2.506016402126831,4.854709267073705
1268,2.3648653981626437,1.8813513501458434,4.246216748308488
1281,2.3544367969767652,2.119688776067688,4.474125573044454
1287,2.2062050804750695,1.6593180384843496,3.865523118959419
1306,2.386427690898697,1.4968110964242136,3.883238787322911
1308,2.3994255392577353,0.651800216638031,3.051225755895766
1313,2.248186023571842,1.5305048790594107,3.7786909026312525
1319,2.261048511002607,1.7332673106739,3.994315821676507
1327,2.2912753885895176,1.2217083760529632,3.512983764642481
1334,2.3201354968407246,0.5618069411880875,2.881942438028812
1350,2.260705995859042,1.2823907555459952,3.543096751405037
1358,2.3552697206449738,5.113315028736306,7.46858474938128
1362,2.3558939298222725,3.3241798346488833,5.680073764471156
1363,2.297006248016536,3.6956157552518487,5.992622003268385
1389,2.390032850179826,4.266410788428962,6.6564436386087875
1390,2.390150950042518,4.75944441293187,7.149595362974388
1394,2.3261528112084955,4.196222375532491,6.5223751867409865
1395,2.371927541742189,1.8202216612889406,4.192149203031129
1398,2.3861963498038343,7.137165132252335,9.523361482056169
1400,2.3055943762385183,4.80146011565881,7.107054491897328
1421,2.276720849204579,4.859084968985092,7.135805818189672
1426,2.326842060673907,3.9861182324997557,6.312960293173663
1447,2.374671586218169,3.0557589269984087,5.430430513216578
1457,2.079100940398276,2.5678193026030884,4.6469202430013645
1460,2.393634733480569,3.2307778622023435,5.624412595682912
1468,2.3408214271523566,3.0465025543681468,5.387323981520503
1478,2.3842748421548974,2.922344743638729,5.3066195857936265
1499,2.2776015073648495,1.1890843427709088,3.4666858501357583
1516,2.2910953245024275,1.2452615029215126,3.53635682742394
1533,2.237995543195021,1.155950385455372,3.3939459286503935
1541,2.2793772033685515,1.581274549342387,3.8606517527109387
1545,2.246203640567643,1.920387585969696,4.166591226537339
1547,2.297424562162346,1.1606342486417986,3.4580588108041446
1548,2.2903447468069955,0.5812989882808101,2.8716437350878055
1568,2.262010523532777,1.2524882448610726,3.5144987683938496
1573,2.274752568473124,0.48687428849313363,2.7616268569662576
1576,2.2809304921803273,0.7303671304733323,3.0112976226536596
1591,2.261697112713889,1.582205749456217,3.843902862170106
1601,2.2905005933210645,1.3940329560584952,3.6845335493795597
1608,2.285468165821123,1.1236816062632142,3.409149772084337
1617,2.3099459820576738,5.602686678002383,7.912632660060057
1633,2.3416708268871926,3.132530427479301,5.474201254366493
1649,2.3087252217766014,5.901695393018203,8.210420614794804
1660,2.3981162546279324,1.194395279216522,3.5925115338444544
1678,2.331624720230406,2.2994393084144207,4.631064028644827
1713,2.280000851553187,3.1192686692034175,5.399269520756604
1730,2.3412734736136778,2.779531512856154,5.120804986469832
1740,2.352725846432116,2.096561501865766,4.449287348297882
1753,2.291035446583368,2.573538929144256,4.864574375727624
1760,2.318298352602735,2.230818332463393,4.549116685066128
1784,2.2567504333625745,2.4773935407888263,4.734143974151401
1797,2.281785414789166,1.6353448052570503,3.917130220046216
1800,2.3188852494231655,1.4609442373783477,3.779829486801513
1804,2.277034162384358,1.231211245809812,3.5082454081941696
1811,2.289487984917606,1.7155025639258195,4.004990548843425
1816,2.3682118677182116,1.6146124248043443,3.982824292522556
1821,2.1161905403376426,0.9786898455987549,3.0948803859363974
1856,2.343143567546127,4.597791700617648,6.940935268163775
1871,2.2090737236093263,3.3543159943119725,5.563389717921298
1907,2.348233359804064,0.4285649076172485,2.7767982674213125
1923,2.2462978501974016,5.812493203765483,8.058791053962885
1925,2.366999329776191,3.2756633179814796,5.642662647757671
1942,2.3469543241382675,3.896810603594852,6.243764927733119
1947,2.3826626432118214,0.6448574414111022,3.0275200846229238
1987,2.360498188356595,2.1291643569267804,4.489662545283375
2022,2.2120772148668135,2.485698663192299,4.697775878059113
2035,2.25241942873081,2.7282853966897784,4.980704825420588
2042,2.3277970129590573,1.8740491935207482,4.2018462064798054
2056,2.3531890932591564,2.3764088986723477,4.729597991931504
2058,2.2940845074579537,2.4979247982622974,4.792009305720251
2064,2.304286319489742,3.771723468909212,6.076009788398954
2134,2.3122098036983334,3.9663901541795927,6.278599957877926
2135,2.3004115349888132,6.6990329198380625,8.999444454826875
2138,2.2940778961519435,4.527438319414432,6.821516215566375
2148,2.2904507223790227,5.240824519504964,7.5312752418839874
2156,2.268246936433206,5.028218655795953,7.2964655922291595
2161,2.233705107345498,4.36506596104281,6.598771068388308
2165,2.30611493797558,4.565790830145017,6.871905768120597
2166,2.3334080734609315,5.644032046954364,7.977440120415295
2191,2.355841734707016,2.3750602338311007,4.730901968538117
2205,2.3382495543018975,4.939216784801795,7.277466339103693
2218,2.362715822954981,2.118551601886139,4.4812674248411195
2222,2.300760896987493,5.7066644778863,8.007425374873794
2237,2.2930614376628573,4.668521627071584,6.961583064734441
2240,2.3904825510378287,1.920634812692505,4.311117363730334
2254,2.3132766553962365,3.0216837501178966,5.334960405514133
2255,2.3099233195160616,4.1896218293380985,6.4995451488541605
2277,2.327073927034626,1.9934198171649213,4.320493744199547
2283,2.3436426847346343,1.9743084975062644,4.317951182240899
2286,2.40716153149335,1.5702301479483032,3.977391679441653
2320,2.392553665854524,1.9132705174343718,4.3058241832888955
2338,2.369561011636471,1.9194324230219535,4.288993434658424
2344,2.257028690940241,1.6245691020833921,3.881597793023633
2350,2.390779511991139,1.7848277097948406,4.175607221785979
2351,2.3083096249972295,2.0676029966011127,4.375912621598342
2354,2.300149382428965,2.40562291805603,4.705772300484995
2377,2.3025061097490327,3.0048407404719115,5.307346850220944
2379,2.4018142807904805,2.730570457384949,5.13238473817543
2380,2.3135437808963006,2.50164985248016,4.8151936333764604
2395,2.3878076363805745,2.9938159745952184,5.381623610975793
2415,2.2569351802349105,2.7613514852981296,5.01828666553304
2418,2.3833651987586695,2.308724365702511,4.692089564461181
2422,2.283026560262337,3.572482821127013,5.85550938138935
2431,2.360108705060462,2.280525038084102,4.640633743144564
2476,2.237135792027846,9.547006378224843,11.78414217025269
2482,2.3533515994769862,8.758606002370763,11.111957601847749
2490,2.1804572494152397,8.556756099639435,10.737213349054674
2504,2.1913602860820425,8.718701187326337,10.91006147340838
2506,2.352510810540557,2.617407801777893,4.96991861231845
2510,2.269318986998358,2.9587923508277587,5.228111337826117
2521,2.3534542546200594,1.7448456668061274,4.098299921426187
2527,2.3620093702498886,2.8810978996205727,5.243107269870461
2536,2.3455603038358204,2.96952491511313,5.31508521894895
2537,2.347943098486831,2.7249276335589308,5.072870732045762
2539,2.3308988066508025,2.8108470845991116,5.141745891249914
2551,2.382733380212793,1.6843931982772218,4.067126578490015
2572,2.3507845905631273,3.007491158400589,5.358275748963717
2576,2.3655127499858684,3.7264895094150745,6.092002259400942
2579,2.327518799798304,6.780248953969721,9.107767753768025
2585,2.3227487543132637,4.403589666865893,6.7263384211791575
2591,2.2987524621139706,4.815648137093626,7.114400599207596
2595,2.2791154366726247,4.013185183284231,6.2923006199568565
2660,2.3343775125364963,4.698534628057771,7.0329121405942665
2661,2.289546055318409,4.837365548076814,7.126911603395223
2667,2.359044281308816,4.628458143582687,6.987502424891503
2668,2.3593860574914323,2.342053677851868,4.7014397353433
2670,2.361272515211492,6.676150237917391,9.037422753128883
2672,2.3482431375377892,1.7311129369706268,4.079356074508416
2676,2.311484491840476,4.098228318177023,6.409712810017499
2678,2.2752211330791576,4.025554598406298,6.300775731485456
2693,2.3586941121110905,4.574411212501442,6.933105324612532
2697,2.2994117146324737,4.501921837980643,6.801333552613118
2704,2.3696569695571252,3.651663820023708,6.021320789580834
2705,2.321794267866241,6.061445006569793,8.383239274436033
2707,2.302517835478287,5.092673658927122,7.39519149440541
2714,2.3261252797080996,3.4125970015317204,5.73872228123982
2730,2.299043303462286,5.966934536754914,8.2659778402172
2753,2.2308550039371378,1.4632285777845098,3.6940835817216477
2758,2.258105261130209,1.525924767148517,3.784030028278726
2770,2.2297631739802637,1.4626870441192965,3.69245021809956
2778,2.30431267995823,1.4866552112257834,3.7909678911840134
2783,2.3002583194975954,1.1012147088931856,3.401473028390781
2804,2.2480843731180666,1.110232902018355,3.3583172751364216
2808,2.2866803912419913,0.931426210515458,3.2181066017574493
2810,2.315174591924166,1.1617554176817038,3.4769300096058697
2812,2.2219415745884272,1.1063736053509496,3.328315179939377
2816,2.2842579392080773,1.1786587080767308,3.462916647284808
2818,2.3105835837252418,1.1197669630140594,3.430350546739301
2823,2.3569289800394793,3.395420993334223,5.752349973373702
2832,2.2693187741935574,1.791265141154129,4.060583915347687
2841,2.3243331868211654,2.8860733069910816,5.210406493812247
2860,2.3675937580859907,2.772319986057439,5.1399137441434295
2862,2.302218347961232,2.8336737203663027,5.135892068327535
2864,2.3729893678890943,2.9265047503978296,5.299494118286924
2878,2.3963070997204756,1.8252309970861815,4.221538096806658
2888,2.3333316081947135,5.011076621985326,7.34440823018004
2914,2.3603504604346157,4.463646909858266,6.823997370292881
2931,2.316456137812638,6.319464372881309,8.635920510693946
2950,2.32577070193349,4.199073275929006,6.524843977862496
2960,2.2027896028532568,3.3355264413339696,5.538316044187226
2966,2.2850632209911494,2.635205600620774,4.9202688216119235
2984,2.225774686908968,1.838833509091493,4.064608196000461
2987,2.2941313814750064,2.1369125992167164,4.431043980691722
2990,2.28744471923867,2.7797222048716352,5.067166924110305
2999,2.289262110349604,2.8422249222530733,5.131487032602678
3003,2.2882791455408142,2.7863087711462176,5.074587916687031
3014,2.252442152441041,4.088257680348385,6.340699832789426
3018,2.265942302841207,4.107992589942929,6.373934892784136
3021,2.2217603682547593,1.9315520101212942,4.153312378376054
3040,2.260503411657259,2.767074704699081,5.02757811635634
3047,2.275157658999741,2.94763981843028,5.222797477430021
3054,2.2370381739066656,2.862802130561228,5.099840304467893
3055,2.28275271818987,3.4507881399676603,5.7335408581575305
3059,2.2853927876400264,2.3916621883603213,4.677054976000347
3350,2.2578412918988415,2.53509973917746,4.792941031076301
3355,2.3434711072690027,1.7086880341430244,4.052159141412027
3384,2.3016141544669564,1.44529632743021,3.7469104818971664
3387,2.254995884151693,3.0239437622030554,5.278939646354749
3396,2.3135379186648355,3.110152043180783,5.423689961845619
3402,2.2377091445065824,2.881330038180056,5.119039182686638
3406,2.274903168978189,3.721363429256014,5.996266598234203
3408,2.2847125556562777,2.948929228059783,5.233641783716061
3422,2.278817752932474,3.564150470635352,5.842968223567826
3424,2.3418948859158446,2.0864312707222172,4.428326156638062
3438,2.3324559206068476,0.8261541320353502,3.1586100526421976
3442,2.3169370157982527,1.3575854963362353,3.674522512134488
3454,2.3167354745333957,1.3848307737712202,3.7015662483046157
3455,2.3161853696541153,1.2911882665658514,3.6073736362199664
3458,2.3247778479779595,1.5091240507359496,3.833901898713909
3464,2.3087489080599264,1.676722530066262,3.985471438126188
3494,2.295446464880692,1.8493617802847362,4.144808245165428
3540,2.2587799517004066,2.6760440469157647,4.934823998616171
3567,2.3173187038092924,1.0205791753554383,3.3378978791647307
3572,2.244250470483489,2.183908131053207,4.428158601536696
3583,2.273979677941572,1.933072789504381,4.207052467445953
3599,2.0517530751411974,0.9583510935935364,3.010104168734734
3601,2.258871767302992,2.476632997118289,4.735504764421281
3645,2.290886219792846,2.545965645380546,4.836851865173392
3651,2.3995404927308535,1.228045933856898,3.6275864265877518
3659,2.2761160892296717,1.2388690278864838,3.5149851171161552
3660,2.377662304265298,1.4119562358895645,3.789618540154862
3663,2.328332435807279,2.3747718900264356,4.703104325833715
3668,2.2574553536747026,1.0484830251410167,3.3059383788157195
3679,2.3329312803842464,1.6882322925754167,4.021163572959663
3682,2.2494002666481423,1.6052671389279696,3.854667405576112
3723,2.2478540009650314,1.009839945364117,3.257693946329148
3724,2.292279189882984,1.299287799315965,3.5915669891989492
3738,2.3315210623485068,1.2956063563564066,3.627127418704913
3744,2.1861771936570813,0.895207071825348,3.0813842654824293
3751,2.148233545567844,1.0820199414527205,3.2302534870205646
3755,2.2876927535931864,1.038676512066074,3.3263692656592605
3762,2.3887625261493826,1.0519868536553192,3.4407493798047017
3776,2.3035100419098766,0.980033172347406,3.2835432142572825
3783,2.3022566323795104,1.1030015203325303,3.4052581527120407
3791,2.325771718270056,1.0992330852539391,3.4250048035239953
3798,2.2574399204866418,1.4949520748943894,3.752391995381031
3825,2.3275968955756547,1.0106276448182105,3.338224540393865
3828,2.0964429265634634,0.0956270455798034,2.192069972143267
3831,2.2792007765695677,0.8665667145244687,3.1457674910940363
3841,2.3281900013336765,0.40818239867926026,2.736372400012937
3842,2.3543098664515685,0.8591951871063537,3.213505053557922
3849,2.281209155161507,0.9890897301317888,3.2702988852932955
3852,2.281117861784399,1.0962889640620128,3.377406825846412
3855,2.241615573519971,1.4402239770942216,3.6818395506141925
4328,2.2062440821619993,2.462132186962214,4.668376269124213
4360,2.255569771536013,1.8012486107596393,4.056818382295652
4373,2.312832677290542,2.038628693165212,4.351461370455754
4383,2.265215143855448,1.5436450638756198,3.808860207731068
4912,2.2554139561210786,6.7074125170672545,8.962826473188333
total,2.30534,2.97928,5.28462
