,type,area,overall
2354,2.266303898115891,1.769238141302194,4.035542039418085
2377,2.3201833375026,6.597071749761333,8.917255087263932
2379,2.2982609156736133,1.2756982851609497,3.573959200834563
2380,2.193013646701586,2.9158301562877424,5.108843802989329
2395,2.2411277263550975,4.906159898934693,7.14728762528979
2415,2.348669249429584,9.987914044332996,12.33658329376258
2418,2.2630127273197225,3.2569593756612587,5.519972102980981
2422,2.31576277658577,5.531582451619241,7.847345228205011
2431,2.2389874620586863,7.530562720790435,9.769550182849121
2476,2.3328534721846492,2.640818684400931,4.973672156585581
2482,2.3654660081942356,3.6670820548368304,6.032548063031066
2490,2.347722796307177,1.9655931593756863,4.313315955682864
2504,2.304934105116856,2.477895521788225,4.78282962690508
2506,2.318499409191455,2.043321152698214,4.361820561889669
2510,2.2591474650412433,1.5970450798777467,3.85619254491899
2521,2.253216605121892,2.558440791546333,4.811657396668225
2527,2.3138157766367766,2.368851301658264,4.68266707829504
2536,2.3150894362511556,2.0518730019096885,4.366962438160844
2537,2.281683613963636,2.3428908631090573,4.624574477072693
2539,2.313122195428652,1.85041260020739,4.163534795636042
2551,2.2456874437139787,2.24738195636438,4.493069400078358
2572,2.273135988231039,1.4476220699266418,3.720758058157681
2576,2.1905831849644866,1.7874289426050336,3.97801212756952
2579,2.2591525497943485,3.570198914785314,5.829351464579663
2585,2.213715715896423,3.990223089047061,6.203938804943484
2591,2.191604344244298,2.7310285216137333,4.922632865858031
2595,2.1698505010512403,3.099724646179008,5.269575147230248
2660,2.2833310813611507,2.4149919114796523,4.698322992840803
2661,2.317756793050353,2.3357464993340815,4.653503292384435
2667,2.265686124006924,2.058122579804288,4.323808703811212
2668,2.281802319406729,2.710546996409607,4.992349315816336
2670,2.338059846140226,1.9469274804350956,4.2849873265753216
2672,2.3135633251557572,0.195545933347435,2.509109258503192
2676,2.275462231749587,1.8817955156538544,4.157257747403442
2678,2.3057622174927137,1.29628590045083,3.6020481179435437
2693,2.357030837182295,1.7009050213252408,4.057935858507536
2697,2.334966119236012,2.030802684413174,4.3657688036491855
2704,2.3120288610541007,1.7541154640522572,4.066144325106357
2705,2.3419821577128044,2.006645092204247,4.348627249917051
2707,2.3025466218648467,1.7686139033466184,4.071160525211465
2714,2.3319815111590247,2.251532700173307,4.583514211332332
2730,2.3470787181518764,1.9529637459398244,4.3000424640917005
2753,2.2842866120250465,2.5745739406214723,4.858860552646519
2758,2.1707895875790295,2.7086495498597603,4.87943913743879
2770,2.2992436980336226,3.159120942241116,5.4583646402747386
2778,2.2481961471416794,2.552527327022148,4.800723474163828
2783,2.232491161905538,3.5317425507116518,5.764233712617189
2804,2.2582691426875243,3.438028811017407,5.696297953704931
2808,2.2302602747975504,3.1985689689807684,5.428829243778319
2810,2.283578200543969,3.3861592251568218,5.669737425700791
2812,2.3742391952401287,2.0518799576405953,4.426119152880724
2816,2.299661155599788,3.3294865562948783,5.6291477118946665
2818,2.2831366962336,3.115884688846484,5.399021385080085
2823,2.3035479928485083,2.2814140682622153,4.584962061110724
2832,2.2591490085573005,2.449913950810089,4.709062959367389
2841,2.2907381271953446,1.6245367055821731,3.9152748327775178
2860,2.369937178032982,2.128392317703879,4.498329495736861
2862,2.402711606618729,1.4537520380239566,3.8564636446426857
2864,2.298558722650452,1.9809223838695162,4.2794811065199685
2878,2.396432095905688,0.7009809198527832,3.0974130157584714
2888,2.3300369562647543,1.7835988194491499,4.113635775713904
2914,2.285407999389957,1.044706222273819,3.3301142216637762
2931,2.318471599982457,2.2099955938666103,4.5284671938490675
2950,2.3129993710571948,2.168741860978198,4.481741232035393
2960,2.259916547877142,3.6841210479510074,5.944037595828149
2966,2.398680234512175,2.5830480178387485,4.981728252350924
2984,2.399098671882089,3.2722027018110915,5.671301373693181
2987,2.3375125407949984,3.4199200185511724,5.757432559346171
2990,2.2390144384860045,2.9907470070547935,5.229761445540798
2999,2.3668261616432003,2.6652380358794465,5.032064197522647
3003,2.3412398563274595,3.909140498686972,6.250380355014432
3014,2.3520046813366613,3.456799062031543,5.8088037433682045
3018,2.3047153860763707,1.8582540884736038,4.162969474549975
3021,2.401293397328282,3.2678823821711935,5.669175779499476
3040,2.3409794892485785,2.7503096810619625,5.0912891703105405
3047,2.299286460553841,1.9349302237748451,4.234216684328686
3054,2.400366852755829,3.145552458444176,5.545919311200005
3055,2.360965448258532,4.117511333185464,6.478476781443995
3059,2.383629478970905,1.5820648888853912,3.9656943678562966
3350,2.2872554696185543,1.6233984708923566,3.910653940510911
3355,2.382954545508558,4.0740643083791195,6.457018853887678
3384,2.387709212602416,2.730062713052803,5.117771925655219
3387,2.2199758684644215,4.175290705299799,6.395266573764221
3396,2.2841748862406033,3.8316643975501083,6.115839283790711
3402,2.3119302527233763,2.1090734131301776,4.421003665853554
3406,2.257890232885093,2.675981168572957,4.933871401458051
3408,2.2980898246816945,2.7857879487519215,5.083877773433616
3422,2.3922264046417787,3.325774338735589,5.718000743377368
3424,2.342651844653319,3.0502102176757666,5.392862062329085
3438,2.32754820956272,2.234718659867662,4.562266869430381
3442,2.312523755096704,1.999114396039039,4.3116381511357424
3454,2.375802622030154,2.0876250616713987,4.4634276837015525
3455,2.3423695121410977,2.35504434471685,4.697413856857947
3458,2.34539364731424,1.9992877141144958,4.344681361428735
3464,2.3019684207127953,1.7305131576274664,4.032481578340262
3494,2.328130265026182,2.7484260157961757,5.076556280822357
3540,2.363778143156271,3.1864766401054894,5.55025478326176
3567,2.354380686083669,1.694210724236969,4.048591410320638
3572,2.3867394620316853,3.8219286416576934,6.208668103689378
3583,2.2849280131114993,2.9097381604588892,5.194666173570388
3599,2.3648071463768523,1.3047140657272949,3.669521212104147
3601,2.2992256531934765,3.0015375508756192,5.300763204069096
3645,2.2742125751236935,3.34975438197764,5.6239669571013335
3651,2.3929207950103835,63.07745212388136,65.47037291889174
3659,2.270018900176811,76.20957423601953,78.47959313619634
3660,2.311062346960917,68.88255657126358,71.1936189182245
3663,2.409472478225306,180.0665797710241,182.4760522492494
3668,2.230108337129186,45.71379581595198,47.94390415308117
3679,2.354525134481702,49.40579074108877,51.76031587557048
3682,2.3150765733952867,70.6431391814468,72.95821575484209
3723,2.226718781995672,68.16239138238711,70.38911016438279
3724,2.403706515021862,20.250628111597024,22.654334626618887
3738,2.346260672617202,107.98977537146529,110.33603604408249
3744,2.143453926982284,79.84223331420844,81.98568724119073
3751,2.398249061385417,1.9419986321961669,4.340247693581584
3755,2.327147565446635,57.3156350368351,59.642782602281734
3762,2.2262999414919844,0.4637665255627441,2.6900664670547285
3776,2.2867790657422415,1.3820692561667984,3.66884832190904
3783,2.306714181175235,1.0699207037285339,3.376634884903769
3791,2.330796079224697,1.6286400572794981,3.959436136504195
3798,2.296323370543432,1.5241525572628585,3.8204759278062905
3825,2.3354781254727324,0.8035870583333207,3.139065183806053
3828,2.372194696327533,0.6151570487538452,2.9873517450813782
3831,2.3329852904684616,1.307912335735482,3.6408976262039436
3841,2.310834636618677,1.5918069642806092,3.9026416008992864
3842,2.324510974537864,0.8430204023801879,3.1675313769180518
3849,2.3141618334486354,1.0849767691823182,3.399138602630954
3852,2.306935522444349,1.2566956820699304,3.5636312045142793
3855,2.3176834767482495,0.9645687292965904,3.28225220604484
4328,2.301277896184818,2.3569041872927956,4.658182083477614
4360,2.259689388306196,3.399734298253155,5.659423686559351
4373,2.227297040757659,3.3813845201910104,5.6086815609486695
4383,2.338788167270307,1.429353053834751,3.768141221105058
4912,2.2955571607107776,30.77874305384822,33.074300214558995
total,2.30446,6.37041,8.67488
