,type,area,overall
1576,2.3708694643094748,0.9637637872850403,3.334633251594515
1591,2.372168436858904,1.3701956325150368,3.7423640693739406
1601,2.3372051386949,1.2949805681527058,3.632185706847606
1608,2.310099886063345,1.0451628009622078,3.3552626870255526
1617,2.312895826944321,1.699544564330264,4.012440391274585
1633,2.1972132477184716,1.5120837204276414,3.7092969681461128
1649,2.3280753638439484,2.0201875419151443,4.348262905759093
1660,2.384598581843996,0.4788503295900879,2.8634489114340838
1678,2.3714862538949153,1.6286125183029587,4.000098772197874
1713,2.376984195357897,2.7280558140401108,5.105040009398008
1730,2.3492432952959077,2.801687733800985,5.150931029096893
1740,2.3779165206542277,1.4908576016064277,3.868774122260655
1753,2.373502085977319,3.354171080069086,5.727673166046404
1760,2.356986980605995,2.2988482513361337,4.655835231942129
1784,2.3635329624239185,3.295700203850397,5.659233166274316
1797,2.3231866196267803,1.6508199902718874,3.9740066098986677
1800,2.367353721427057,1.208421398460454,3.5757751198875107
1804,2.3732145341536337,0.9733431548873583,3.346557689040992
1811,2.339777625214004,2.781645696986466,5.12142332220047
1816,2.2876645624936907,1.728596520861439,4.016261083355129
1821,2.2280056394299357,1.5106214863731844,3.73862712580312
1856,2.343538990122127,1.835211387885813,4.1787503780079405
1871,2.311023122288711,2.1832100133521086,4.49423313564082
1907,2.3425582934225004,1.5116538390448913,3.8542121324673917
1923,2.382425927947979,1.8989045135723355,4.281330441520314
1925,2.3407700991318388,1.544270566682158,3.885040665813997
1942,2.3562893468583224,1.9376904011494354,4.293979748007757
1947,2.371780118648383,0.6004535803937073,2.97223369904209
1987,2.3866292863354963,3.608638135678382,5.995267422013878
2022,2.3651351910947933,1.4253746575920818,3.790509848686875
2035,2.354198042800694,3.280329322058617,5.634527364859311
2042,2.4003118189220607,2.3726911159857673,4.773002934907828
2056,2.1866253825443245,1.9883103668455582,4.174935749389883
2058,2.296095811695601,2.724871427818857,5.020967239514459
2064,2.3340789085237112,2.304333349400192,4.638412257923903
2134,2.339705557379916,1.7541309624988626,4.093836519878779
2135,2.3238501773772167,1.8133490724195178,4.137199249796734
2138,2.346774070719363,2.481093565311542,4.827867636030906
2148,2.3249979667473966,1.3200209739079718,3.645018940655368
2156,2.2846551939158726,1.9260765497110324,4.210731743626905
2161,2.3283820469950767,1.4867286404453246,3.8151106874404013
2165,2.27847732314642,2.190472619078047,4.468949942224467
2166,2.3386032291038448,2.8561299544156054,5.19473318351945
2191,2.3998329176319415,0.6624171485230677,3.062250066155009
2205,2.2967939415077545,2.050984196426998,4.347778137934752
2218,2.149245116300028,0.9914730777888795,3.1407181940889073
2222,2.345357606433488,2.7874395958272307,5.1327972022607184
2237,2.345154223818519,3.2866810570682436,5.631835280886762
2240,2.397483565375714,2.015612953325409,4.413096518701122
2254,2.391479810338349,2.384700569348403,4.776180379686752
2255,2.373525549361426,2.067069881729233,4.440595431090658
2277,2.3751250938380215,6.710294240777227,9.08541933461525
2283,2.3624740213418405,6.276285154396221,8.63875917573806
2286,2.3961670440746157,1.6106502631843262,4.006817307258942
2320,2.4034216124497103,4.642214092940536,7.0456357053902465
2338,2.3745965728496734,5.426488335872565,7.801084908722238
2344,2.4007704574808004,5.333188327081639,7.733958784562439
2350,2.3816099229191576,3.6918163678058,6.073426290724957
2351,2.365430664954161,3.3120311006174012,5.677461765571563
2354,2.3606063907488872,4.453447026301075,6.814053417049962
2377,2.319807699619723,2.244871225064719,4.564678924684442
2379,2.4176647753183937,0.34894486183078,2.7666096371491737
2380,2.332800740573175,1.467646804068817,3.800447544641992
2395,2.4308272799436144,0.7924043343838195,3.223231614327434
2415,2.1239902806558093,2.3297316130016803,4.453721893657489
2418,2.4155553212813565,2.2366079420843277,4.652163263365685
2422,2.2970904141282857,2.1917146413355955,4.488805055463882
2431,2.3812309470345636,2.865277974831058,5.246508921865622
2476,2.3089894805288282,1.5010384647681192,3.810027945296947
2482,2.2930827820386637,1.3136066039074057,3.606689385946069
2490,2.2097782067361504,2.0264566829516935,4.236234889687844
2504,2.3560275132483803,1.8549937087740231,4.211021222022404
2506,2.378051600041609,2.3728057604935877,4.750857360535196
2510,2.328937593142631,0.8843070048698731,3.213244598012504
2521,2.3771800082395744,2.141592417512592,4.518772425752166
2527,2.3667534867107225,2.5026858623917456,4.869439349102468
2536,2.337850350057321,2.4901107873336987,4.82796113739102
2537,2.351141182698932,2.027852501447659,4.378993684146591
2539,2.36369925403377,2.0083740813969677,4.372073335430738
2551,2.2567684518200672,0.5300442888837281,2.7868127407037955
2572,2.311805719272478,2.182405495467468,4.494211214739947
2576,2.3878774231961013,2.2083269764643605,4.596204399660461
2579,2.3423538745429044,1.5660183472780427,3.9083722218209473
2585,2.3222111091817186,1.2337064223185703,3.555917531500289
2591,2.3159531848919195,1.5546711101459607,3.87062429503788
2595,2.328584223800696,1.373372187399492,3.7019564112001877
2660,2.3178367813953935,2.6317225477629815,4.949559329158375
2661,2.381690331773154,2.9861065793958192,5.367796911168973
2667,2.3428855983265278,2.4877691546192873,4.830654752945815
2668,2.407524443995234,0.6924474499771118,3.099971893972346
2670,2.2654948779207027,2.258180852500659,4.5236757304213615
2672,2.3425546131632786,2.9165326125437927,5.259087225707072
2676,2.3677751926256114,2.281216622119814,4.648991814745425
2678,2.3473196256725424,1.9689666114350401,4.316286237107582
2693,2.3207581346641875,1.850981326308614,4.171739460972802
2697,2.370938030273904,2.1309245961580836,4.501862626431988
2704,2.2893137125741845,1.4989092080087474,3.788222920582932
2705,2.3193911091492896,2.317646076370099,4.637037185519389
2707,2.335272201986571,2.7010459550157284,5.036318157002299
2714,2.317954458927927,2.647223628856914,4.965178087784841
2730,2.3237723045531102,2.265689099952201,4.589461404505311
2753,2.2859231118185175,3.152689246724756,5.438612358543273
2758,2.3422107591031036,2.7687085206933113,5.1109192797964145
2770,2.321357585923858,2.964698277070025,5.286055862993884
2778,2.2991709270733445,2.5231880448007766,4.822358971874121
2783,2.3263687785958167,2.6976525322879024,5.024021310883719
2804,2.323448359404048,3.1357463814971718,5.45919474090122
2808,2.375344415259689,3.3836416416110304,5.75898605687072
2810,2.3123855670186453,2.450323678252883,4.7627092452715285
2812,2.3879464788630353,1.8171251385126954,4.205071617375731
2816,2.27093957854419,2.9282920234179595,5.19923160196215
2818,2.2619976802743955,2.346753401928108,4.608751082202504
2823,2.3655782416416855,2.3110717473409457,4.676649988982631
2832,2.3289404022590747,1.2058765107224119,3.5348169129814866
2841,2.362721313957702,2.065568109081499,4.428289423039201
2860,2.3715443645831535,1.3568375795192509,3.7283819441024044
2862,2.396264908967034,0.829594666951355,3.2258595759183892
2864,2.360632299644317,2.5931642246887936,4.953796524333111
2878,2.404978215676033,0.8066240963787534,3.2116023120547865
2888,2.329008929280466,1.7823110068529229,4.1113199361333885
2914,2.304090664735673,2.1484401093144228,4.452530774050096
2931,2.333486281783404,2.976350481275006,5.30983676305841
2950,2.3383324291840224,2.348682611942878,4.6870150411269
2960,2.301413912046184,7.868167853560263,10.169581765606447
2966,2.3834582649274108,5.237224908857992,7.620683173785403
2984,2.3340250586802775,5.2947733078717585,7.6287983665520365
2987,2.333706726768023,6.176346696511359,8.510053423279382
2990,2.303328659630123,9.919877738550792,12.223206398180915
2999,2.3551817687993517,8.568724625530354,10.923906394329705
3003,2.3729081417757336,4.265515219260305,6.638423361036038
3014,2.3136985330300766,8.890142786234314,11.203841319264392
3018,2.2651485705654175,9.002137892318604,11.267286462884021
3021,2.3531209553102124,6.686847897527657,9.03996885283787
3040,2.292388313464956,11.2658133908273,13.558201704292257
3047,2.2871823086462917,6.5007807595068945,8.787963068153186
3054,2.3405000701063132,7.600156540155873,9.940656610262186
3055,2.2851670435250213,7.616875055139537,9.902042098664559
3059,2.3602532705760697,8.09098319975061,10.45123647032668
3350,2.2720782628259064,5.674176632507081,7.946254895332987
3355,2.1765877042898785,8.083539515759522,10.260127220049402
3384,2.3839867943298376,5.852997726279419,8.236984520609257
3387,2.2920651259363374,8.009484295877284,10.301549421813622
3396,2.2776441965864254,8.08646177177326,10.364105968359686
3402,2.267768855321966,10.75609723551416,13.023866090836126
3406,2.3082087080093663,8.96690288679937,11.275111594808735
3408,2.306011858748715,9.046482641746566,11.35249450049528
3422,2.3335164426219825,10.967250843691502,13.300767286313485
3424,2.330609064564311,9.140526492524243,11.471135557088555
3438,2.325885477800599,1.4879569999937912,3.81384247779439
3442,2.325477321176214,1.4076948099375775,3.7331721311137915
3454,2.347925433054256,1.2738108962155013,3.6217363292697575
3455,2.3727118404861254,1.4092153621235133,3.781927202609639
3458,2.289775316080776,1.3456996082941726,3.6354749243749485
3464,2.335106035045293,1.3882776583958973,3.7233836934411904
3494,2.342340181016954,1.3515285786135576,3.6938687596305115
3540,2.282836292516626,5.259599337098577,7.542435629615204
3567,2.3185095208348008,2.8335999089455566,5.152109429780357
3572,2.303712010512116,5.506220649147866,7.809932659659982
3583,2.260678598991663,4.513494851723389,6.774173450715052
3599,1.9544868907388717,2.441463273700775,4.395950164439647
3601,2.284034666837854,3.737273153164918,6.021307820002772
3645,2.31025840959091,4.5652883846550605,6.87554679424597
3651,2.3901786504448377,0.8682119796367008,3.2583906300815384
3659,2.2637992395528483,1.1096177447354487,3.373416984288297
3660,2.2681067700861313,1.0881111478208,3.3562179179069314
3663,2.417469864737468,0.9315518259824371,3.349021690719905
3668,2.3286521634613404,0.8199101993964487,3.1485623628577892
3679,2.369881808354806,1.5078913464525927,3.877773154807399
3682,2.3006045124179386,1.6813985677600016,3.9820030801779405
3723,2.1987328644512436,1.4816204657739178,3.680353330225161
3724,2.2455203102018246,0.6928077226213022,2.9383280328231267
3738,2.3396585090367203,1.4651392400708105,3.804797749107531
3744,2.2961089161374404,1.114531984507454,3.4106409006448946
3751,1.9253168298279764,1.0665030791795043,2.9918199090074804
3755,2.2479858922069025,1.107766859154317,3.3557527513612193
3762,2.3344177448616024,2.433368275936585,4.767786020798187
3776,2.322063029312346,1.9027620688704165,4.224825098182762
3783,2.3169063814777076,1.5886216828205153,3.905528064298223
3791,2.2423231792190705,1.5478176064612745,3.790140785680345
3798,2.254917284749722,2.971064513522003,5.225981798271725
3825,2.376102499499277,2.222004798503952,4.598107298003229
3828,2.3711757579715447,3.631432812265503,6.002608570237047
3831,2.3657504320898703,1.8349754943709848,4.200725926460855
3841,2.1778798311193426,0.6042034786963502,2.7820833098156927
3842,2.270599434975787,1.0070848868932551,3.2776843218690423
3849,2.2780164850224627,2.7121834566920353,4.990199941714498
3852,2.2129150313132357,2.368307596026367,4.581222627339603
3855,2.2434611630311845,2.636543942501066,4.88000510553225
4328,2.228261684482442,2.4815819813366926,4.709843665819134
4360,2.2932446782919795,4.395786469263265,6.689031147555244
4373,2.318636330676475,3.792958273936365,6.11159460461284
4383,2.265571288391496,2.9006865405369093,5.166257828928405
4912,2.2949098325602146,3.4834001250092443,5.7783099575694585
total,2.32467,2.57328,4.89795
