,type,area,overall
1730,2.3016827129410826,5.0408614340640465,7.342544147005129
1740,2.3274065120030354,1.6380190237556869,3.9654255357587225
1753,2.271301950527124,4.572862973121407,6.844164923648531
1760,2.3276545434809544,4.375332950747361,6.702987494228315
1784,2.249072195242986,4.37358150433227,6.622653699575256
1797,2.308188865931651,4.635399809310089,6.94358867524174
1800,2.3051197932382004,2.6338939408777473,4.939013734115948
1804,2.2083948726854263,0.5141400682680092,2.7225349409534356
1811,2.2902861769643126,4.084430633492939,6.374716810457252
1816,2.3343720124516913,4.4604434250525,6.794815437504191
1821,2.3964249828804522,2.198574539221344,4.594999522101796
1856,2.2995228127389837,4.355027476541885,6.654550289280868
1871,2.258352277060332,4.1266727634800136,6.385025040540345
1907,2.3110612982872474,2.506230564543274,4.817291862830521
1923,2.285499987734155,3.620720560814128,5.9062205485482835
1925,2.2665179457606746,3.5310282493142107,5.797546195074885
1942,2.263093315979044,3.1584328810555706,5.4215261970346145
1947,2.363953200467515,0.46237875126370237,2.8263319517312175
1987,2.278958912558768,1.3503203573033509,3.629279269862119
2022,2.347234416370889,0.9830728922896537,3.330307308660543
2035,2.381207348263871,1.1597454764278603,3.5409528246917312
2042,2.3528584290594585,1.300449717318245,3.6533081463777037
2056,2.1470692767546,1.4446455626099166,3.591714839364516
2058,2.2932432652355152,1.8485890860159042,4.14183235125142
2064,2.4102328282133123,1.5174274766680136,3.927660304881326
2134,2.4010256300105226,1.5469848217485813,3.948010451759104
2135,2.2946836161317457,1.63016847849433,3.9248520946260754
2138,2.336999666687276,1.562912212990913,3.8999118796781893
2148,2.300696078401463,1.4429132234922626,3.7436093018937253
2156,2.256419879390692,2.126501985279245,4.382921864669937
2161,2.403336180868856,1.7590019331013949,4.16233811397025
2165,2.237998391286241,1.4808070592962466,3.7188054505824875
2166,2.260905040529282,1.7760694097940382,4.03697445032332
2191,2.391240264436778,2.014968317389793,4.406208581826571
2205,2.1982806828929395,3.234267692420753,5.432548375313693
2218,2.4062462586684297,3.511242507949402,5.917488766617831
2222,2.3181495237404723,4.830241365133058,7.14839088887353
2237,2.3462946863223952,3.9004070170505902,6.2467017033729855
2240,2.405204355144321,0.34034485278497323,2.7455492079292942
2254,2.2920657034090612,2.4895680954674733,4.781633798876534
2255,2.3614427323948597,3.684450523666489,6.0458932560613485
2277,2.3104838504438403,15.222055154889624,17.532539005333465
2283,2.312201581231957,5.731493028103153,8.04369460933511
2286,2.3626798799170827,1.1733516534626312,3.536031533379714
2320,2.36344561133122,15.349050313502106,17.712495924833327
2338,2.3496450125115453,20.3009543007926,22.650599313304145
2344,2.386025392022447,10.433571571464318,12.819596963486765
2350,2.3617956898474164,6.629187763334117,8.990983453181533
2351,2.323407958669557,5.895158087818482,8.21856604648804
2354,2.26748039067105,14.645919484542386,16.913399875213436
2377,2.339390513538488,3.3608179843823134,5.700208497920801
2379,2.0785345074248727,1.1887914915820312,3.267325999006904
2380,2.201772453316178,1.1391988016675263,3.340971254983704
2395,2.3591621006998564,3.289016821684509,5.648178922384366
2415,2.3260428507685718,2.7204083284946137,5.046451179263185
2418,2.2223093977753248,1.7587981056747513,3.981107503450076
2422,2.2884329979479445,2.390486750508813,4.6789197484567575
2431,2.2356181658104446,2.5945948038265962,4.83021296963704
2476,2.3349842486199464,2.5740032924064833,4.90898754102643
2482,2.304164294697306,2.1567313261645262,4.460895620861832
2490,2.346045479918757,3.7847591078512672,6.130804587770024
2504,2.3631435871897772,4.094300976774974,6.457444563964751
2506,2.346553314259923,1.5594319353288746,3.905985249588798
2510,2.013478090362712,1.6560141094240874,3.6694921997867995
2521,2.255802459793275,1.1873865573065912,3.4431890170998662
2527,2.3145111600562207,1.7202320959419766,4.0347432559981975
2536,2.265199521073515,1.7911091057666724,4.056308626840187
2537,2.2726872542086984,1.7832052641610465,4.055892518369745
2539,2.268951799864827,1.6848723227308213,3.9538241225956483
2551,2.374970984519788,0.5331120774645385,2.9080830619843265
2572,2.286637317924789,1.3614863113240783,3.6481236292488672
2576,2.26296211022416,1.65265465864416,3.91561676886832
2579,2.346523807557081,3.0017278475443674,5.348251655101448
2585,2.3559584485434137,1.6303350404416985,3.9862934889851123
2591,2.3184365734979777,3.4368547921409984,5.755291365638977
2595,2.285455509924073,2.7598756535476023,5.045331163471675
2660,2.3107803208429543,3.7505808925198676,6.061361213362822
2661,2.2464430322696205,2.118497789615525,4.3649408218851455
2667,2.251631495966933,4.98928148576395,7.240912981730883
2668,2.3070925530863886,0.3022940356031494,2.6093865886895378
2670,2.3576241788926833,1.3955522676723071,3.75317644656499
2672,2.31105511277527,1.6672311656658936,3.9782862784411637
2676,2.320750262117668,4.083711847207669,6.404462109325337
2678,2.3602512510265115,3.0036326896002103,5.363883940626722
2693,2.3677989892614573,2.9261770815156605,5.293976070777118
2697,2.3410043068879043,3.6448989405267698,5.985903247414674
2704,2.3241218870469966,3.7063218386320043,6.030443725679001
2705,2.337996838725068,1.9570663399580985,4.295063178683167
2707,2.349312920773658,3.4711635480699243,5.820476468843582
2714,2.3338051145897967,2.235338507364905,4.5691436219547015
2730,2.3388575305115626,4.47214709185706,6.811004622368623
2753,2.298252553444174,3.707951009225719,6.006203562669892
2758,2.3276962815949993,2.437801723411724,4.765498005006723
2770,2.349472439359157,3.1627275235218035,5.512199962880961
2778,2.298672456666453,3.110230258076796,5.408902714743249
2783,2.2926982116200008,3.768719791342227,6.0614180029622275
2804,2.283522330586755,3.491846080966614,5.775368411553369
2808,2.301043646924028,4.118954029385122,6.41999767630915
2810,2.275949828779619,4.150384364544877,6.426334193324496
2812,2.3183956236570147,1.736182092700826,4.054577716357841
2816,2.2804583209537075,3.9350916405828724,6.2155499615365795
2818,2.283876144235644,4.094914879868863,6.378791024104507
2823,2.3271831106667036,1.4982181805448564,3.82540129121156
2832,2.013474816425456,0.7333427258483581,2.7468175422738144
2841,2.2230757401281913,1.4373483665424864,3.6604241066706775
2860,2.3552052381122732,0.8963413454443315,3.2515465835566046
2862,2.405265807943374,0.16555876017266846,2.570824568116042
2864,2.3278169165027225,1.8378593091777622,4.1656762256804845
2878,2.2805179072830266,0.506356057271431,2.7868739645544576
2888,2.3287715728592002,2.282649893597498,4.611421466456698
2914,2.3221307075810884,3.4575329777201946,5.7796636853012835
2931,2.296135692231287,2.838968097713781,5.135103789945068
2950,2.2853797741209956,3.1138358640838226,5.399215638204819
2960,2.3067959452693594,2.597672995964801,4.90446894123416
2966,2.3307825108430404,2.5763461065926925,4.907128617435733
2984,2.2629449405016273,3.0446938869772335,5.307638827478861
2987,2.3221156375555867,2.4987208542571415,4.820836491812728
2990,2.3350322047824346,3.126456604165222,5.4614888089476565
2999,2.291449446121869,2.9473912071404174,5.238840653262287
3003,2.3592233980132247,1.9379653798216296,4.2971887778348545
3014,2.304099841197117,2.964849928175927,5.2689497693730445
3018,2.2610135146452435,2.3280389817835347,4.589052496428778
3021,2.2736857619450768,1.8321509647410887,4.1058367266861655
3040,2.3445389224230992,2.1808404252945435,4.525379347717642
3047,2.2408167549361195,2.9196633973279247,5.160480152264045
3054,2.2611782470651143,1.9374453519258523,4.198623598990967
3055,2.2706230266545346,2.975382000026878,5.246005026681413
3059,2.3263049148802866,0.46785599786959836,2.7941609127498848
3350,2.3842450120499694,2.771838604026314,5.156083616076284
3355,2.371614545232193,0.9476356292028961,3.319250174435089
3384,2.269491985433862,1.5245735702849883,3.7940655557188503
3387,2.359484888221737,2.164741589803669,4.5242264780254065
3396,2.3713098468686495,2.345717481573821,4.71702732844247
3402,2.3075337585351337,2.7760313846303233,5.0835651431654565
3406,2.310341114424153,2.39174221470312,4.702083329127273
3408,2.2873034472268117,2.413090722828042,4.700394170054853
3422,2.2753593339205898,1.9638875517834997,4.239246885704089
3424,2.31942051801859,2.1029878908558373,4.422408408874427
3438,2.2973317002877205,2.2562089246000183,4.553540624887739
3442,2.2779672448551893,2.6188710955787604,4.89683834043395
3454,2.315203485746069,2.15227873707146,4.467482222817528
3455,2.3114326163166385,2.511199399089491,4.82263201540613
3458,2.3396065387368425,2.1846493791678747,4.524255917904718
3464,2.3068945012650657,2.4463447145969153,4.753239215861981
3494,2.33012716014905,2.4284180975590894,4.758545257708139
3540,2.346092949548066,2.77873641830977,5.124829367857836
3567,2.3811394560773413,1.9884169887173768,4.369556444794718
3572,2.3305948452017655,2.132456383402128,4.463051228603893
3583,2.306702347585362,1.9854725423945256,4.292174889979887
3599,2.3390683514372403,1.331218075084442,3.6702864265216824
3601,2.3332132425745256,2.2109921187969452,4.544205361371471
3645,2.3188527297522543,1.790381610451672,4.109234340203926
3651,2.3496476333754193,1.4796081485687003,3.8292557819441195
3659,2.2870667323373777,2.071016092117416,4.358082824454794
3660,2.307007992385858,1.6687836414687232,3.9757916338545813
3663,2.3467117099359065,1.3244614636720276,3.671173173607934
3668,2.254217811391392,1.6591976070382384,3.91341541842963
3679,2.3570474539789568,1.4685715496965026,3.8256190036754596
3682,2.267692186367844,1.971491874276703,4.239184060644547
3723,2.250566962338629,2.384377755487502,4.634944717826131
3724,2.2673674885634263,1.3662340357570446,3.633601524320471
3738,2.332123690332457,1.9873166367146367,4.319440327047094
3744,2.2197153484187924,1.1605855067455368,3.380300855164329
3751,2.132161660891578,1.9524037525618287,4.084565413453406
3755,2.2968295790562276,2.400392671676543,4.6972222507327706
3762,2.0901051710791294,1.110399414721985,3.2005045858011143
3776,2.2900020232032636,1.878852204493152,4.168854227696416
3783,2.339911497376627,2.767826256830072,5.107737754206699
3791,2.3597244360523995,2.182183795130782,4.541908231183181
3798,2.2871462541255716,1.8079896303513734,4.095135884476945
3825,2.3829706735066325,1.7338235636166572,4.1167942371232895
3828,2.281038074792224,3.0971108913937684,5.378148966185993
3831,2.3374049436403803,1.774042127459198,4.111447071099578
3841,2.3092319251076097,1.4795940953469238,3.7888260204545334
3842,2.354069683827934,1.9110222933894274,4.265091977217361
3849,2.293155355011305,1.2538278543709895,3.5469832093822946
3852,2.2843802381167166,1.7456095862964738,4.029989824413191
3855,2.2899461725375323,1.9809698607451334,4.270916033282665
4328,2.2522980222795144,2.462906461231954,4.715204483511468
4360,2.299371682186783,2.478976634514699,4.778348316701482
4373,2.3594345289012737,2.4083677065150044,4.767802235416278
4383,2.33670432770596,3.015776881385647,5.352481209091607
4912,2.355748650276582,1.6322927699811751,3.9880414202577574
total,2.30816,2.55561,4.86377
