,type,area,overall
45,2.340323469941008,3.9271639009753425,6.267487370916351
64,2.3775453253697987,4.892655472861899,7.2702007982316985
99,2.384853863414064,8.769816434412657,11.154670297826721
142,2.4125975535029625,13.631357402743408,16.04395495624637
150,2.3099421093022157,8.641474979422272,10.951417088724487
193,2.3125606118248077,1.3042605564093075,3.6168211682341154
203,2.292927042756225,1.0349521223082154,3.3278791650644406
211,2.30964884609136,1.429731279663172,3.739380125754532
245,2.2650717592680767,0.4642783277184467,2.7293500869865235
269,2.342172062185105,0.8538207214793906,3.195992783664496
271,2.277899405594386,0.7792494152266438,3.05714882082103
297,2.301709485441963,4.907056275886842,7.208765761328805
304,2.3017547986873184,4.733169090800522,7.034923889487841
314,2.079488920503539,4.874438660610977,6.953927581114517
332,2.3500997155633123,6.093042439881097,8.44314215544441
340,2.2510589444407865,3.3320641376949647,5.583123082135751
342,2.3125361194121017,5.530388465746764,7.842924585158865
343,2.326166908113569,5.82276333904754,8.14893024716111
370,2.265789735980538,4.8261028004448185,7.091892536425357
386,2.3539916751180785,5.01989654807467,7.373888223192749
389,2.3763149330807227,5.798851513919105,8.175166446999828
435,2.2826136648098974,1.984177331906297,4.266790996716194
436,2.2946376445015786,1.483274489220582,3.7779121337221606
438,2.343407405911466,0.6431090179421807,2.9865164238536464
451,2.304013616056787,1.8328830251089723,4.136896641165759
454,2.1770091453798748,1.3142847188160225,3.4912938641958973
466,2.3995299150257594,0.7239264389043749,3.123456353930134
472,2.3133244583549404,11.509370170392916,13.822694628747858
496,2.3533859331897675,12.781079157837176,15.134465091026943
545,2.334613170362792,1.4863833782527966,3.8209965486155886
557,2.326026553340051,1.3024591431002586,3.6284856964403094
559,2.2964817697622015,1.1642247552827927,3.460706525044994
574,2.3120402851331856,1.2151039541939952,3.527144239327181
575,2.31427941558959,1.232096427573404,3.546375843162994
620,2.217241729101638,0.7666234478744081,2.983865176976046
622,2.3035068523212434,1.3691017557948693,3.6726086081161124
623,2.2899113320092153,1.3968764231940856,3.6867877552033006
629,2.312302118677689,0.8424709990979461,3.154773117775635
645,2.315074382509371,6.567373991037522,8.882448373546893
660,2.3574390863812975,4.134877187741935,6.492316274123233
671,2.286466444328748,5.755691893356537,8.042158337685285
679,2.217438949840002,4.189305810439384,6.406744760279386
692,2.2656278036403377,4.6732787351295615,6.938906538769899
698,2.1557886930332804,3.763804044286768,5.919592737320048
700,1.7985232619733749,1.070130463240143,2.868653725213518
711,2.2717890098542357,7.365607696615774,9.63739670647001
714,2.125852610185913,6.56410806109468,8.689960671280593
737,2.329737102623426,5.02446497200425,7.3542020746276755
740,2.323194653401797,2.5586907943362727,4.881885447738069
742,2.3220023594743813,5.182521960234923,7.504524319709304
750,2.3999637050353297,1.4909036163032225,3.8908673213385523
752,2.393470212978198,10.793830016672334,13.187300229650532
767,2.3999642132347834,0.30862720251083375,2.7085914157456172
773,2.293461652992529,3.841122596419391,6.134584249411921
782,2.3272497445755764,5.466286322554176,7.793536067129752
791,2.376464673305346,2.620126173092957,4.996590846398303
811,2.3679477074788426,3.1613518369862774,5.52929954446512
830,2.3141762686057077,2.008307178535525,4.322483447141233
842,2.3657869715131055,2.38467765752807,4.750464629041176
843,2.3615384013015657,3.0779700316268754,5.4395084329284416
853,2.3455448236373195,2.766046340251802,5.111591163889122
875,2.3359301877665066,1.0887850894967643,3.424715277263271
880,2.3421505009630215,1.7753617634409498,4.117512264403971
890,2.277131568509685,1.6944745391166682,3.971606107626353
910,2.231959376995342,1.398965093959663,3.630924470955005
913,2.3135723779250656,1.5620649852861146,3.8756373632111805
921,2.253557223048799,1.995869362664377,4.249426585713175
932,2.3214617267314224,2.2716458526277132,4.593107579359136
935,2.2831922779995373,2.1497931571665085,4.432985435166046
940,2.3509240484030656,2.4912310547353034,4.842155103138369
948,2.25663053485038,2.3875015850391326,4.6441321198895125
954,2.3288447341023533,2.12478558421411,4.453630318316463
963,2.1944878220088193,2.51700370588314,4.711491527891959
986,2.341747220643422,2.4404550423652704,4.782202263008692
991,2.407512346876494,2.4275027658296255,4.835015112706119
1023,2.3247797323184543,4.461047175164928,6.785826907483382
1055,2.2994624270539497,4.711823040369034,7.011285467422984
1056,2.3379830203752423,4.228186743747667,6.566169764122909
1067,2.2995583596309994,4.5561720984445655,6.8557304580755645
1071,2.2777593324243557,6.466965355102031,8.744724687526388
1079,2.3088525838142218,6.061336142499801,8.370188726314023
1084,2.359264898083203,3.666583590660797,6.025848488744
1086,2.3783623614502023,2.8748613402549896,5.253223701705192
1097,2.346500522643137,4.509736003989265,6.856236526632403
1122,2.3247562936778845,1.5511992181494076,3.875955511827292
1126,2.3158062452876593,1.4194955889150414,3.7353018342027005
1171,2.360541357847451,3.4304167264767593,5.79095808432421
1177,2.3707994654388505,3.7475740209524306,6.118373486391281
1189,2.2997107764684586,2.3274191604689634,4.627129936937422
1192,2.3966688307804302,0.9327134295019837,3.329382260282414
1214,2.356659414663325,2.4455788597567087,4.802238274420034
1237,2.358148594082254,2.4061189833389336,4.764267577421188
1243,2.3558629934163378,3.135552069566405,5.4914150629827425
1250,2.3766415490207966,4.060000594816192,6.436642143836989
1256,2.3495424124611386,2.65155426716774,5.001096679628878
1268,2.366151817105525,1.2576010189747162,3.623752836080241
1281,2.35518540267544,2.153233483187051,4.508418885862492
1287,2.203218215832791,1.1134464354921327,3.3166646513249236
1306,2.3871658224551138,1.6253171086851275,4.012482931140241
1308,2.3999041404416275,0.5055055632223511,2.9054097036639783
1313,2.2470178236452316,1.6084226654001494,3.855440489045381
1319,2.2603544776592632,1.542557562744399,3.8029120404036623
1327,2.2907454613366993,1.1479276541356853,3.4386731154723846
1334,2.320176630973963,0.585559330673359,2.9057359616473217
1350,2.259973248757439,1.1692266667929758,3.4291999155504147
1358,2.3536184468657373,4.7792101637091635,7.132828610574901
1362,2.3564039087539106,3.3140353981741297,5.67043930692804
1363,2.295205888690637,4.840685820223025,7.135891708913662
1389,2.3881750130368564,5.956432679546056,8.344607692582912
1390,2.3885571273661985,6.087736037418316,8.476293164784515
1394,2.3243360896277476,5.202783990911707,7.527120080539454
1395,2.3696681969376177,4.782799455348511,7.152467652286129
1398,2.384239975868938,5.96388238832548,8.348122364194419
1400,2.3037021653821577,5.3023073406874515,7.60600950606961
1421,2.2747508677788617,4.937209369213354,7.211960236992216
1426,2.3248401293828445,3.6108031111770247,5.93564324055987
1447,2.3748635455231977,2.824457740535956,5.199321286059154
1457,2.0759357421602127,1.9928292983020173,4.06876504046223
1460,2.3923886581972034,2.472644665371594,4.865033323568797
1468,2.339694273426,2.8340127272198274,5.173707000645827
1478,2.3834974071025203,2.727209793288043,5.110707200390563
1499,2.2770251602161857,1.1931187255225641,3.47014388573875
1516,2.2908803454796023,1.4178307441413087,3.708711089620911
1533,2.239454642997304,1.1608627121886432,3.4003173551859476
1541,2.2796297029465244,1.4558286676235566,3.735458370570081
1545,2.2473397756880806,1.3065930293197956,3.553932805007876
1547,2.296609358958154,1.5715276342507896,3.8681369932089433
1548,2.2911613266300535,1.0666569896001332,3.357818316230187
1568,2.2621172506769445,1.534584185621966,3.7967014362989104
1573,2.2759600783892195,0.7846208621797333,3.060580940568953
1576,2.280969758462098,0.9778052239967173,3.258774982458815
1591,2.2616936067796383,1.1423273094431996,3.404020916222838
1601,2.290006933631555,1.3001286117061712,3.590135545337726
1608,2.2854771202169095,1.1753030496482828,3.4607801698651923
1617,2.311029902595139,7.614651434875096,9.925681337470236
1633,2.3423754085896356,5.803422106474857,8.145797515064492
1649,2.309264039400444,3.865270863224455,6.174534902624899
1660,2.3984149774541437,1.3888164215562286,3.7872313990103725
1678,2.3295228021302465,1.701358459910597,4.030881262040843
1713,2.279348476928485,3.0916823106887183,5.371030787617203
1730,2.3403014978982086,2.587735338312993,4.928036836211202
1740,2.350176258497505,2.101017930054246,4.451194188551751
1753,2.2902737071801336,2.4763379531357925,4.766611660315926
1760,2.3177554413006733,2.271671794882466,4.589427236183139
1784,2.2566136396777043,2.453600742919924,4.710214382597629
1797,2.282374629955005,1.6421658686931977,3.9245404986482026
1800,2.317963411741604,1.3618811881215462,3.6798445998631504
1804,2.2755465325325765,1.3609376544209137,3.6364841869534903
1811,2.2896543690792504,1.5890076662570989,3.8786620353363492
1816,2.367596900430049,1.1542681741980214,3.5218650746280704
1821,2.121116921725586,0.6126732192407227,2.733790140966309
1856,2.3429402873349776,3.563544121833193,5.90648440916817
1871,2.207801594021314,4.173273802468565,6.381075396489879
1907,2.3487568393523577,2.1041868940064083,4.452943733358766
1923,2.2460727670608107,2.671880644823432,4.917953411884243
1925,2.366776059652024,3.8833424085607393,6.250118468212763
1942,2.346469257100554,4.033461525544577,6.379930782645131
1947,2.38303938372517,0.4436369886256103,2.8266763723507804
1987,2.3618252336979757,1.894482788331122,4.256308022029097
2022,2.212879560958592,2.6637429029529294,4.876622463911522
2035,2.2526911314480453,2.7000578100787824,4.952748941526828
2042,2.328717998480296,2.033540620763504,4.3622586192438
2056,2.3523695458037133,2.968454421266678,5.320823967070391
2058,2.2933591761878622,2.6823027565497055,4.975661932737568
2064,2.304219114598959,2.564858090761587,4.869077205360546
2134,2.3119366812110167,6.281308164994565,8.593244846205582
2135,2.299633911256729,5.055426889417428,7.355060800674157
2138,2.2937863252205584,4.209488603913905,6.503274929134463
2148,2.291349371946182,3.3705971996311845,5.661946571577367
2156,2.269399217399978,4.197108248436395,6.466507465836373
2161,2.2331895917089666,3.516794502512851,5.749984094221817
2165,2.3067373259103157,3.734466929786387,6.0412042556967025
2166,2.3336498769013554,6.684410984271532,9.018060861172888
2191,2.355705070561027,1.9464409539696501,4.3021460245306775
2205,2.3372845443097874,3.16235127872155,5.499635823031337
2218,2.3591921759291403,2.5538864722400207,4.9130786481691615
2222,2.3008030897629257,5.586831871160539,7.8876349609234655
2237,2.2928832456043247,5.557812652080944,7.850695897685268
2240,2.3917049382543465,1.6423599189318236,4.03406485718617
