,type,area,overall
45,2.326103536949428,7.070562310664854,9.396665847614281
64,2.2206933621484195,5.65109114343618,7.8717845055846
99,2.3268959922956793,2.8322677784539128,5.159163770749592
142,2.3294829248485773,1.3885825375775145,3.718065462426092
150,2.268213241490116,2.2913313216341784,4.559544563124295
193,2.303116519875235,59.85428244322819,62.157398963103425
203,2.340400953933543,20.03785010157439,22.37825105550793
211,2.334298115910786,47.56918582612617,49.90348394203696
245,2.402343222549593,8.15150360384153,10.553846826391123
269,2.4043105050999194,18.280841019429175,20.685151524529093
271,2.391622104163325,7.853791091424909,10.245413195588235
297,2.310730233613454,5.303703634780867,7.61443386839432
304,2.3649416410403723,4.033211959152562,6.398153600192934
314,2.3869730650741623,1.639392137164505,4.026365202238667
332,2.3590903326593207,2.6173518955805806,4.976442228239901
340,2.23044127451436,2.6100324969582216,4.840473771472581
342,2.2945738281204764,5.277740454334522,7.5723142824549985
343,2.268108012449868,6.031120683774428,8.299228696224295
370,2.2666324364190924,5.823197105744815,8.089829542163908
386,2.3334666869100893,4.867505436804862,7.200972123714951
389,2.289461100386002,5.167103994249887,7.456565094635889
435,2.2941952231455,2.876499477965666,5.170694701111167
436,2.263019156882184,2.3828526259670535,4.6458717828492375
438,2.126783646153692,1.755248243092509,3.8820318892462007
451,2.2762310548782563,3.0081586361975616,5.284389691075818
454,2.3267863240215787,1.4545139368190125,3.7813002608405912
466,2.3429599016628218,1.9135819419625473,4.256541843625369
472,2.323027108875566,2.265799989694096,4.588827098569662
496,2.3417968788165133,2.4927288735824358,4.8345257523989495
545,2.274025564307866,2.83445932001824,5.108484884326106
557,2.2560445431562828,2.088799357934012,4.344843901090295
559,2.25387157169396,2.2048665596990418,4.458738131393002
574,2.345029551137984,1.859310254810852,4.204339805948836
575,2.284075805078649,3.1750885079042526,5.459164312982901
620,2.3727758953758658,2.2290953394621638,4.601871234838029
622,2.2766287640065226,2.934239119120497,5.210867883127019
623,2.1384663146402705,2.3842526256519605,4.522718940292231
629,2.080446910398721,1.434540982580307,3.514987892979028
645,2.3236402343450964,6.6637688805392505,8.987409114884347
660,2.1705095869087017,1.3765295890433311,3.5470391759520328
671,2.282940766947033,6.873922057451173,9.156862824398207
679,2.266037737123477,5.424150967738317,7.690188704861794
692,2.302658161162451,7.864689610066142,10.167347771228593
698,2.3195191162623168,8.346698369527166,10.666217485789483
700,2.360768687812629,0.6946142573487167,3.0553829451613455
711,2.2938524315127755,7.01025575830821,9.304108189820985
714,2.308347982782253,5.825417867773283,8.133765850555536
737,2.35856331195692,2.7880610731820545,5.146624385138974
740,2.3042926214473525,2.777750489820172,5.082043111267525
742,2.3318271305111304,3.1495559252960166,5.481383055807147
750,2.403408366681806,1.3782991052770996,3.7817074719589057
752,2.3902337371313185,0.8511030469533996,3.241336784084718
767,2.403407585768031,0.8462647007405758,3.249672286508607
773,2.3724752903891213,1.7627823793339208,4.1352576697230425
782,2.3397422915130295,2.824963605546312,5.164705897059342
791,2.3720647193561497,1.3886413590218123,3.760706078377962
811,2.3427618779159327,2.2701034796847446,4.612865357600677
830,2.3283921055816634,1.8024677411080627,4.130859846689726
842,2.3215864992044937,2.2892588260926385,4.610845325297133
843,2.304330610642336,1.9863956192586054,4.290726229900941
853,2.3111044751199956,1.8650806594598328,4.176185134579828
875,2.2676958642243497,2.8207487762261416,5.088444640450492
880,2.321116657096687,3.983883025569255,6.304999682665942
890,2.264694051649269,6.8391041478376176,9.103798199486887
910,2.2164197043261677,6.366668082164737,8.583087786490905
913,2.2237996549096075,8.049776725399362,10.273576380308969
921,2.2923603140126567,7.3609270355788325,9.653287349591489
932,2.3679771995328935,4.337811903678295,6.705789103211188
935,2.3103355490991166,3.749162349902374,6.0594978990014905
940,2.2652812162486313,3.007383469343484,5.272664685592115
948,2.32753474617645,3.4821008557495126,5.8096356019259625
954,2.328959925129723,3.464515307096655,5.793475232226378
963,2.368450251906881,2.951190057145861,5.319640309052742
986,2.3473502336652836,2.6012813576271725,4.948631591292456
991,2.332735029780685,2.983814971511294,5.316550001291979
1023,2.344396463436696,1.578386062773614,3.9227825262103098
1055,2.2787251391418546,1.835879501958383,4.114604641100238
1056,2.308854888853976,1.2027379510263485,3.5115928398803247
1067,2.3702729061115537,1.3786603401264659,3.7489332462380194
1071,2.3409508111055444,1.7055384757702985,4.046489286875843
1079,2.314130377572805,1.411527995781814,3.7256583733546194
1084,2.31386753771931,1.1600008495868035,3.473868387306114
1086,2.2637270329042036,1.2765349463949338,3.5402619792991374
1097,2.2571114015927574,1.6997382130387546,3.956849614631512
1122,2.3270517079356448,1.3883315892719763,3.7153832972076213
1126,2.3296609897836666,1.8295275205740023,4.159188510357669
1171,2.348625227469282,2.3202953976446077,4.6689206251138895
1177,2.309048487215736,1.5730293470318641,3.8820778342476
1189,2.378340147730351,2.110795061067261,4.489135208797612
